Quote Date,Quote ID,Quote Number,Quote Status,Customer ID,Branch Name,Expiry Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Percent,Is Inclusive Tax,SubTotal,Total,Adjustment,Notes,Terms & Conditions,Customer Name,Place of Supply,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),Is Export Without LUT/Bond,Tax Collected From Customer,Project Name,Project ID,Sales person,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Template Name,Adjustment Description,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Source,Reference ID,Last Sync Time,TCS Amount,Entity Discount Amount,TDS Name,TDS Section Code,TDS Section,TDS Percentage,TDS Amount,TCS Tax Name,TCS Percentage,Nature Of Collection,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Item Name,Item Desc,HSN/SAC,Quantity,Discount,Discount Amount,Item Tax Amount,Item Total,MRP,Is Tax Calculated on Label Price,Product ID,Account,SKU,UPC,MPN,EAN,ISBN,Usage unit,Item Price,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Tax Exemption Reason,Item Type,Loaction,Kit Combo Item Name,Item.CF.No of pcs in Master carton
2020-09-09,99381000001356351,EST043,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,10240.00,10240.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH15053 To TH15062,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356351,EST043,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,10240.00,10240.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,Serial No:TH12382 To TH12385,998729,4.00,0.00,0.0,0.00,1340.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356351,EST043,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,10240.00,10240.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,Serial No:TH12788 To TH12791,998729,4.00,0.00,0.0,0.00,1340.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356351,EST043,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,10240.00,10240.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 300kg,Serial No:TH12815 To TH12818,998729,4.00,0.00,0.0,0.00,1660.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,415.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356700,EST044,sent,99381000000017031,Cochin,,,INR,1.00,entity_level,true,0.00,false,3350.00,3350.00,0.00,Looking forward for your business.,,EXATA BALANCE CO,32,32-Kerala,business_gst,32AAGFE6830Q1Z4,NO,NO,,,,"Muringathazham Road, Vattappara",Malappuram,Kerala,India,676552,,Standard Template,Adjustment,"Muringathazham Road, Vattappara",Malappuram,Kerala,India,676552,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH14757 To TH14766,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356724,EST045,sent,99381000000014461,Cochin,,,INR,1.00,entity_level,true,0.00,false,22880.00,22880.00,0.00,Looking forward for your business.,,MASS TECHNOLOGY,32,32-Kerala,business_gst,32ATZPV7500Q1ZN,NO,NO,,,,MEETHALEKANDY COMPLEX,KOYILANDY,Kerala,India,673305,,Standard Template,Adjustment,MEETHALEKANDY COMPLEX,KOYILANDY,Kerala,India,673305,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TI17695 To TI17734,998729,40.00,0.00,0.0,0.00,6800.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356724,EST045,sent,99381000000014461,Cochin,,,INR,1.00,entity_level,true,0.00,false,22880.00,22880.00,0.00,Looking forward for your business.,,MASS TECHNOLOGY,32,32-Kerala,business_gst,32ATZPV7500Q1ZN,NO,NO,,,,MEETHALEKANDY COMPLEX,KOYILANDY,Kerala,India,673305,,Standard Template,Adjustment,MEETHALEKANDY COMPLEX,KOYILANDY,Kerala,India,673305,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,"Serial No:TH14197 To TH14234
                 TH14738 TO TH14747",998729,48.00,0.00,0.0,0.00,16080.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356748,EST046,sent,99381000000011562,Cochin,,,INR,1.00,entity_level,true,0.00,false,19290.00,19290.00,0.00,Looking forward for your business.,,THRASCO SOLUTIONS,32,32-Kerala,consumer,,NO,NO,,,,Tirur Road,Malappuram,kerala,,676102,,Standard Template,Adjustment,Tirur Road,Malappuram,kerala,,676102,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH14932 To TH14942,998729,11.00,0.00,0.0,0.00,1870.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001356748,EST046,sent,99381000000011562,Cochin,,,INR,1.00,entity_level,true,0.00,false,19290.00,19290.00,0.00,Looking forward for your business.,,THRASCO SOLUTIONS,32,32-Kerala,consumer,,NO,NO,,,,Tirur Road,Malappuram,kerala,,676102,,Standard Template,Adjustment,Tirur Road,Malappuram,kerala,,676102,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,"Serial No:TH12827 To TH12855
                TH13227 To TH13232",998729,52.00,0.00,0.0,0.00,17420.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001361094,EST047,sent,99381000000014010,Cochin,,,INR,1.00,entity_level,true,0.00,false,10100.00,10100.00,0.00,Looking forward for your business.,,SOUTHERN SCALE SERVICES,32,32-Kerala,business_gst,32AANFS5802P1ZR,NO,NO,,,,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,Standard Template,Adjustment,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TH14912 To TH14931,998729,20.00,0.00,0.0,0.00,3400.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001361094,EST047,sent,99381000000014010,Cochin,,,INR,1.00,entity_level,true,0.00,false,10100.00,10100.00,0.00,Looking forward for your business.,,SOUTHERN SCALE SERVICES,32,32-Kerala,business_gst,32AANFS5802P1ZR,NO,NO,,,,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,Standard Template,Adjustment,SOUTHERN SCALE SERVICES,"ENGLISH CHURCH ROAD, PALAKKAD",KERALA,INDIA,678014,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13233 To TH13252,998729,20.00,0.00,0.0,0.00,6700.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-09,99381000001361192,EST048,sent,99381000000151001,Cochin,,,INR,1.00,entity_level,true,0.00,false,2345.00,2345.00,0.00,Looking forward for your business.,,Dynamic Enterprises,32,32-Kerala,business_gst,32ATJPS7075B1ZN,NO,NO,,,,XIV/217C SUNRISE BUILDING,THRISSUR,Kerala,India,680121,,Standard Template,Adjustment,"YELLOW SCALES
Kumbalam Jn.
Kumbalam",Ernakulam,Kerala,India,682506,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH15025 To TH15031,998729,7.00,0.00,0.0,0.00,2345.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358366,EST049,sent,99381000000954630,Cochin,,,INR,1.00,entity_level,true,0.00,false,3350.00,3350.00,0.00,Looking forward for your business.,,GIHON SCALES,32,32-Kerala,business_gst,32ADGPT4194H1ZC,NO,NO,,,,"1st Floor, Kulanada P.O
Njettoor",Pathanamthitta,Kerala,India,689502,,Standard Template,Adjustment,"1st Floor, Kulanada P.O
Njettoor",Pathanamthitta,Kerala,India,689502,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,"Serial No:TH13253 & TH13254
                 TH13497 To TH13504",998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358446,EST050,sent,99381000000126001,Cochin,,,INR,1.00,entity_level,true,0.00,false,3685.00,3685.00,0.00,Looking forward for your business.,,YELLOW SCALES,32,32-Kerala,business_gst,32CPDPS6051P1ZG,NO,NO,,,,KUMBALAM JUNCTION,KOCHIN,KERALA,India,682506,,Standard Template,Adjustment,KUMBALAM JUNCTION,KOCHIN,KERALA,India,682506,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH15063 To TH15073,998729,11.00,0.00,0.0,0.00,3685.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358664,EST051,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,7730.00,7730.00,0.00,Looking forward for your business.,,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TI17685 To TI17694,998729,10.00,0.00,0.0,0.00,1700.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358664,EST051,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,7730.00,7730.00,0.00,Looking forward for your business.,,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH14187 To TH14196,998729,10.00,0.00,0.0,0.00,3350.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358664,EST051,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,7730.00,7730.00,0.00,Looking forward for your business.,,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,Serial No:TH12386 To TH12390,998729,5.00,0.00,0.0,0.00,1675.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-10,99381000001358664,EST051,sent,99381000000017088,Cochin,,,INR,1.00,entity_level,true,0.00,false,7730.00,7730.00,0.00,Looking forward for your business.,,ALFA SYSTEMS-CHALAKKUDY,32,32-Kerala,business_gst,32BSHPK8953L1Z8,NO,NO,,,,"6/721B, Murikkingal Road, Pallikunnu,
Kodaly,",THRISSUR,KERALA,India,680699,,Standard Template,Adjustment,"6/721B, Murikkingal Road,
Pallikkunnu, Koday",,KERALA,India,680699,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,Serial No:TH12792 To TH12794,998729,3.00,0.00,0.0,0.00,1005.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001358880,EST052,sent,99381000001137001,Cochin,,,INR,1.00,entity_level,true,0.00,false,11800.00,11800.00,0.00,Looking forward for your business.,,AMANA INSTRUMENTS,32,32-Kerala,business_gst,32AVVPA5492J1Z7,NO,NO,,,,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,Standard Template,Adjustment,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 20 KG,Serial No:TI17735 To TI17764,998729,30.00,0.00,0.0,0.00,5100.00,,FALSE,99381000000172016,Sales,SF20,,,,,nos,170.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001358880,EST052,sent,99381000001137001,Cochin,,,INR,1.00,entity_level,true,0.00,false,11800.00,11800.00,0.00,Looking forward for your business.,,AMANA INSTRUMENTS,32,32-Kerala,business_gst,32AVVPA5492J1Z7,NO,NO,,,,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,Standard Template,Adjustment,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH15074 To TH15087 & TH12252,998729,15.00,0.00,0.0,0.00,5025.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001358880,EST052,sent,99381000001137001,Cochin,,,INR,1.00,entity_level,true,0.00,false,11800.00,11800.00,0.00,Looking forward for your business.,,AMANA INSTRUMENTS,32,32-Kerala,business_gst,32AVVPA5492J1Z7,NO,NO,,,,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,Standard Template,Adjustment,"Mukkam Road,
Pathanapuram",Malappuram,Kerala,India,673639,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,"Serial No:TH12391 & TH12392
                 TH12775 To TH12777",998729,5.00,0.00,0.0,0.00,1675.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001358906,EST053,sent,99381000000011046,Cochin,,,INR,1.00,entity_level,true,0.00,false,8710.00,8710.00,0.00,Looking forward for your business.,,GLOBAL DIGITAL SYSTEM,32,32-Kerala,consumer,,NO,NO,,,,Baris Complex,"Vengara, Malappuram",Kerala,,676304,,Standard Template,Adjustment,Baris Complex,"Vengara, Malappuram",Kerala,,676304,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH12253 To TH12269,998729,17.00,0.00,0.0,0.00,5695.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001358906,EST053,sent,99381000000011046,Cochin,,,INR,1.00,entity_level,true,0.00,false,8710.00,8710.00,0.00,Looking forward for your business.,,GLOBAL DIGITAL SYSTEM,32,32-Kerala,consumer,,NO,NO,,,,Baris Complex,"Vengara, Malappuram",Kerala,,676304,,Standard Template,Adjustment,Baris Complex,"Vengara, Malappuram",Kerala,,676304,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH14748 To TH14756,998729,9.00,0.00,0.0,0.00,3015.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001373030,EST054,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,8375.00,8375.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH13505 To TH13519,998729,15.00,0.00,0.0,0.00,5025.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001373030,EST054,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,8375.00,8375.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 30 kg,Serial No:TH12270 To TH12274,998729,5.00,0.00,0.0,0.00,1675.00,,FALSE,99381000000186027,Sales,SF30,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-12,99381000001373030,EST054,sent,99381000000112170,Cochin,,,INR,1.00,entity_level,true,0.00,false,8375.00,8375.00,0.00,Looking forward for your business.,,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,32,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,,,,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,Standard Template,Adjustment,"8/308A Meezan Tower 
Calicut Road , Manjeri",MANJERI,Kerala,India,676121,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 100Kg,Serial No:TH12778 To TH12782,998729,5.00,0.00,0.0,0.00,1675.00,,FALSE,99381000000663063,Sales,SF100,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-14,99381000001376001,EST055,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,2090.00,2090.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686016,,Standard Template,Adjustment,"Manickathinal Building,","Kottayam,",Kerala,India,686016,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 200Kg,"Serial No:TH12795 To TH12797
                 TH12798 & TH12799",998729,5.00,0.00,0.0,0.00,1675.00,,FALSE,99381000000548508,Sales,SF200,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-14,99381000001376001,EST055,sent,99381000000231096,Cochin,,,INR,1.00,entity_level,true,0.00,false,2090.00,2090.00,0.00,Looking forward for your business.,,Victory Scales,32,32-Kerala,business_gst,32AAAAV1247P1ZC,NO,NO,,,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank","Kottayam,",Kerala,India,686016,,Standard Template,Adjustment,"Manickathinal Building,","Kottayam,",Kerala,India,686016,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 300kg,Serial No:TH12819 ,998729,1.00,0.00,0.0,0.00,415.00,,FALSE,99381000000548525,Sales,SF300,,,,,nos,415.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-14,99381000001376033,EST056,sent,99381000005496103,Cochin,,,INR,1.00,entity_level,true,0.00,false,8375.00,8375.00,0.00,Looking forward for your business.,,MALABAR SCALES- Thirssur,32,32-Kerala,business_gst,32AAWFM8788R1ZT,NO,NO,,,,"Garden Complex,2nd floor","Kodugallur,Thrissur",Kerala,,680664,,Standard Template,Adjustment,"Garden Complex,2nd floor","Kodugallur,Thrissur",Kerala,,680664,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,Serial No:TH14767 & TI17593 To TI17616,998729,25.00,0.00,0.0,0.00,8375.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
2020-09-15,99381000001384329,EST057,sent,99381000001357477,Cochin,,,INR,1.00,entity_level,true,0.00,false,6570.00,6570.00,0.00,Looking forward for your business.,,Solid Solutions,32,32-Kerala,business_gst,32EKEPS4055R1ZJ,NO,NO,,,,"37/3361-A, Malamel Building, Sahrudaya Nagar",Ernakulam,Kerala,India,682024,,Standard Template,Adjustment,"37/3361-A, Malamel Building, Sahrudaya Nagar",Ernakulam,Kerala,India,682024,,1,,,,0.000,,,,0.00,0.000,,,,0.00,,,,,,,,Government Stamping Fee 50 kg,,998729,12.00,0.00,0.0,0.00,4020.00,,FALSE,99381000000186036,Sales,SF50,,,,,nos,335.00,Zero Rated,99381000000006152,GST0,0.00,Tax Group,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,goods,,,
